11	gene	70315610	70322628	ENSMUSG00000018907
7	gene	99535466	99606771	ENSMUSG00000018909
11	gene	54265303	54267277	ENSMUSG00000018914
11	gene	54247271	54249667	ENSMUSG00000018916
11	gene	70505244	70511178	ENSMUSG00000018919
11	gene	70453983	70459984	ENSMUSG00000018920
11	gene	70392883	70410031	ENSMUSG00000018921
11	gene	70451919	70453727	ENSMUSG00000018923
11	gene	70344152	70352031	ENSMUSG00000018924
11	gene	83511736	83522175	ENSMUSG00000018925
11	gene	83587882	83593087	ENSMUSG00000018927
11	gene	83662584	83664683	ENSMUSG00000018930
11	gene	60902246	60914750	ENSMUSG00000018931
11	gene	60932033	60952811	ENSMUSG00000018932
5	gene	33018816	33027966	ENSMUSG00000018965
11	gene	96365752	96368256	ENSMUSG00000018973
5	gene	113742446	113772510	ENSMUSG00000018974
4	gene	136172394	136196057	ENSMUSG00000018983
11	gene	83191330	83215154	ENSMUSG00000018986
7	gene	96951505	97064758	ENSMUSG00000018995
6	gene	34153380	34177111	ENSMUSG00000018999
14	gene	31260375	31323896	ENSMUSG00000019027
9	gene	108569886	108572774	ENSMUSG00000019039
5	gene	136953275	136966234	ENSMUSG00000019054
4	gene	147909753	147936767	ENSMUSG00000019055
9	gene	21907491	21918192	ENSMUSG00000019066
15	gene	76701465	76704239	ENSMUSG00000019080
7	gene	141429744	141437892	ENSMUSG00000019082
X	gene	74297097	74304721	ENSMUSG00000019087
X	gene	74273217	74282337	ENSMUSG00000019088
11	gene	61207537	61218421	ENSMUSG00000019102
11	gene	83572919	83578636	ENSMUSG00000019122
6	gene	54501173	54566489	ENSMUSG00000019124
13	gene	24801657	24816197	ENSMUSG00000019132
8	gene	70594373	70597290	ENSMUSG00000019139
18	gene	36783008	36792562	ENSMUSG00000019143
15	gene	77991748	78120028	ENSMUSG00000019146
7	gene	16452779	16455494	ENSMUSG00000019158
11	gene	100715009	100738215	ENSMUSG00000019173
5	gene	135747220	135778385	ENSMUSG00000019178
5	gene	135778480	135790398	ENSMUSG00000019179
2	gene	152669461	152708670	ENSMUSG00000019188
11	gene	44518964	44565520	ENSMUSG00000019189
7	gene	31116524	31127003	ENSMUSG00000019194
6	gene	120794305	120822793	ENSMUSG00000019210
17	gene	25718926	25727419	ENSMUSG00000019214
1	gene	138825186	138848577	ENSMUSG00000019230
3	gene	130617448	130637521	ENSMUSG00000019232
12	gene	85135249	85151264	ENSMUSG00000019235
7	gene	4481520	4501680	ENSMUSG00000019254
12	gene	35497974	35535038	ENSMUSG00000019256
8	gene	70905932	70917529	ENSMUSG00000019261
8	gene	123186242	123201812	ENSMUSG00000019278
5	gene	33653216	33658416	ENSMUSG00000019295
14	gene	55745693	55755500	ENSMUSG00000019297
11	gene	101078411	101080527	ENSMUSG00000019301
11	gene	101009452	101063719	ENSMUSG00000019302
11	gene	101091823	101095436	ENSMUSG00000019303
11	gene	98446394	98455373	ENSMUSG00000019312
17	gene	24696234	24700529	ENSMUSG00000019320
11	gene	101330605	101341938	ENSMUSG00000019326
3	gene	95006590	95015448	ENSMUSG00000019338
X	gene	100729873	100738895	ENSMUSG00000019359
8	gene	84246238	84249719	ENSMUSG00000019362
11	gene	4031462	4048024	ENSMUSG00000019368
7	gene	16915379	16924114	ENSMUSG00000019370
11	gene	59817795	59839838	ENSMUSG00000019373
8	gene	70527724	70535328	ENSMUSG00000019428
7	gene	30854330	30856178	ENSMUSG00000019429
17	gene	35241746	35253707	ENSMUSG00000019432
8	gene	83652677	83664694	ENSMUSG00000019433
11	gene	78176711	78181909	ENSMUSG00000019437
11	gene	69846376	69852058	ENSMUSG00000019461
8	gene	83666678	83672753	ENSMUSG00000019464
10	gene	127182525	127190083	ENSMUSG00000019467
8	gene	3608421	3621316	ENSMUSG00000019470
9	gene	21133222	21149982	ENSMUSG00000019471
8	gene	123805985	123835287	ENSMUSG00000019478
17	gene	57249455	57263665	ENSMUSG00000019487
17	gene	57145997	57149777	ENSMUSG00000019489
5	gene	138161071	138164646	ENSMUSG00000019494
11	gene	62551171	62553213	ENSMUSG00000019505
5	gene	138172002	138180429	ENSMUSG00000019518
3	gene	20122084	20155317	ENSMUSG00000019528
7	gene	45082913	45092221	ENSMUSG00000019539
X	gene	73673150	73682502	ENSMUSG00000019558
10	gene	79927043	79955018	ENSMUSG00000019564
6	gene	5483351	5496309	ENSMUSG00000019577
17	gene	56067045	56075028	ENSMUSG00000019578
17	gene	56175744	56183920	ENSMUSG00000019579
11	gene	105933702	105953336	ENSMUSG00000019590
18	gene	47235598	47368870	ENSMUSG00000019647
9	gene	110656503	110711606	ENSMUSG00000019659
6	gene	38533502	38539449	ENSMUSG00000019689
1	gene	177020073	177258203	ENSMUSG00000019699
3	gene	87919506	87923672	ENSMUSG00000019710
2	gene	29935426	29960371	ENSMUSG00000019715
12	gene	72073428	72085439	ENSMUSG00000019718
13	gene	13590397	13778803	ENSMUSG00000019726
8	gene	72480641	72492614	ENSMUSG00000019731
8	gene	72424176	72443870	ENSMUSG00000019732
7	gene	3665790	3677553	ENSMUSG00000019734
7	gene	30314807	30319046	ENSMUSG00000019737
7	gene	30231948	30233390	ENSMUSG00000019738
13	gene	27573922	27582171	ENSMUSG00000019756
11	gene	99385254	99389364	ENSMUSG00000019761
10	gene	3540240	3554877	ENSMUSG00000019762
10	gene	4401915	4432388	ENSMUSG00000019763
10	gene	4482502	4562231	ENSMUSG00000019767
10	gene	4611593	5005614	ENSMUSG00000019768
10	gene	5639218	5647617	ENSMUSG00000019772
10	gene	5799160	5805600	ENSMUSG00000019773
10	gene	5811887	5823910	ENSMUSG00000019774
10	gene	5825663	5922400	ENSMUSG00000019775
10	gene	36974544	37001889	ENSMUSG00000019777
10	gene	34483399	34611278	ENSMUSG00000019779
10	gene	33996555	34019624	ENSMUSG00000019782
10	gene	33512286	33624769	ENSMUSG00000019785
10	gene	33080554	33476709	ENSMUSG00000019787
10	gene	30832359	30842801	ENSMUSG00000019789
10	gene	9755547	9901079	ENSMUSG00000019790
10	gene	30608141	30629632	ENSMUSG00000019791
10	gene	30534225	30600749	ENSMUSG00000019792
10	gene	7726000	7763150	ENSMUSG00000019794
10	gene	7629373	7681136	ENSMUSG00000019795
10	gene	7589800	7625483	ENSMUSG00000019796
10	gene	43525133	43540994	ENSMUSG00000019797
10	gene	42761496	42832514	ENSMUSG00000019802
10	gene	42561963	42583632	ENSMUSG00000019803
10	gene	42502030	42535381	ENSMUSG00000019804
10	gene	13647054	13868980	ENSMUSG00000019806
10	gene	13552894	13563376	ENSMUSG00000019808
10	gene	13523842	13553142	ENSMUSG00000019809
10	gene	13499540	13519035	ENSMUSG00000019810
10	gene	41718840	41809871	ENSMUSG00000019813
10	gene	13178140	13193168	ENSMUSG00000019814
10	gene	13149540	13178023	ENSMUSG00000019815
10	gene	13060504	13131694	ENSMUSG00000019817
10	gene	41519414	41531048	ENSMUSG00000019818
10	gene	12382188	12869365	ENSMUSG00000019820
10	gene	41485642	41490369	ENSMUSG00000019822
10	gene	41476314	41487032	ENSMUSG00000019823
10	gene	41450383	41465574	ENSMUSG00000019826
10	gene	10686059	11082356	ENSMUSG00000019828
10	gene	40883475	40938570	ENSMUSG00000019831
10	gene	10545002	10558265	ENSMUSG00000019832
10	gene	40570336	40604132	ENSMUSG00000019834
4	gene	51253025	51254027	ENSMUSG00000019836
10	gene	40247703	40258108	ENSMUSG00000019837
10	gene	40033532	40142258	ENSMUSG00000019838
10	gene	39732118	39875211	ENSMUSG00000019841
10	gene	39612934	39655307	ENSMUSG00000019842
10	gene	39368855	39565381	ENSMUSG00000019843
10	gene	39133976	39152542	ENSMUSG00000019845
10	gene	38965515	39110188	ENSMUSG00000019846
10	gene	45178098	45318452	ENSMUSG00000019848
10	gene	45067203	45167198	ENSMUSG00000019849
10	gene	19000910	19015657	ENSMUSG00000019850
10	gene	18845020	18857073	ENSMUSG00000019851
10	gene	18581839	18743949	ENSMUSG00000019852
10	gene	18539498	18546076	ENSMUSG00000019853
10	gene	18055861	18125155	ENSMUSG00000019854
10	gene	53633145	53751123	ENSMUSG00000019856
10	gene	53596757	53609225	ENSMUSG00000019857
10	gene	52335850	52382124	ENSMUSG00000019861
10	gene	43874188	43901745	ENSMUSG00000019863
10	gene	43901807	43957201	ENSMUSG00000019864
10	gene	14705591	14770850	ENSMUSG00000019865
10	gene	43950636	44148853	ENSMUSG00000019866
10	gene	14715623	14718214	ENSMUSG00000019867
10	gene	14654755	14705560	ENSMUSG00000019868
10	gene	57794335	57811830	ENSMUSG00000019872
10	gene	67009189	67096945	ENSMUSG00000019873
10	gene	57784881	57788450	ENSMUSG00000019874
10	gene	57631981	57741112	ENSMUSG00000019876
10	gene	57515774	57532530	ENSMUSG00000019877
10	gene	57486385	57513135	ENSMUSG00000019878
10	gene	29452416	29535867	ENSMUSG00000019880
10	gene	29313166	29347469	ENSMUSG00000019883
10	gene	101681487	102391469	ENSMUSG00000019888
10	gene	28074820	28597397	ENSMUSG00000019889
10	gene	102481756	102490486	ENSMUSG00000019890
10	gene	52233619	52321378	ENSMUSG00000019891
10	gene	103046031	103236322	ENSMUSG00000019892
10	gene	52045721	52195244	ENSMUSG00000019893
10	gene	103367783	103419377	ENSMUSG00000019894
10	gene	105841067	105847833	ENSMUSG00000019897
10	gene	26980036	27619758	ENSMUSG00000019899
10	gene	51677756	51730432	ENSMUSG00000019900
10	gene	51614823	51631461	ENSMUSG00000019905
10	gene	107271686	107421474	ENSMUSG00000019906
10	gene	108162193	108284475	ENSMUSG00000019907
10	gene	51585416	51590517	ENSMUSG00000019909
10	gene	50894754	50989152	ENSMUSG00000019913
10	gene	59323296	59373304	ENSMUSG00000019916
10	gene	59141627	59221847	ENSMUSG00000019917
10	gene	58323466	58424691	ENSMUSG00000019920
10	gene	72654845	72674964	ENSMUSG00000019923
10	gene	71254980	71285262	ENSMUSG00000019927
10	gene	97479609	97518143	ENSMUSG00000019929
10	gene	97606879	97613692	ENSMUSG00000019932
10	gene	70204664	70219711	ENSMUSG00000019933
10	gene	89574020	89621253	ENSMUSG00000019935
10	gene	97644068	97682454	ENSMUSG00000019936
10	gene	69335146	69352938	ENSMUSG00000019942
10	gene	98914406	99026143	ENSMUSG00000019943
10	gene	69151434	69291791	ENSMUSG00000019944
10	gene	68430953	68541896	ENSMUSG00000019945
10	gene	68092520	68278740	ENSMUSG00000019947
10	gene	89711971	89732295	ENSMUSG00000019948
10	gene	89744991	89819871	ENSMUSG00000019951
10	gene	99107036	99198074	ENSMUSG00000019952
10	gene	99263231	99267489	ENSMUSG00000019960
10	gene	91147571	91181315	ENSMUSG00000019961
10	gene	100015630	100100416	ENSMUSG00000019966
12	gene	83688152	83735199	ENSMUSG00000019969
10	gene	21882184	21999903	ENSMUSG00000019970
10	gene	100487558	100574840	ENSMUSG00000019971
10	gene	91082940	91102607	ENSMUSG00000019975
10	gene	21295979	21368898	ENSMUSG00000019977
10	gene	25359798	25523519	ENSMUSG00000019978
10	gene	90989311	91082770	ENSMUSG00000019979
10	gene	21124935	21160984	ENSMUSG00000019982
10	gene	24869986	24913681	ENSMUSG00000019984
10	gene	20952547	21080429	ENSMUSG00000019986
10	gene	24915221	24927484	ENSMUSG00000019987
10	gene	92684746	92722420	ENSMUSG00000019988
10	gene	24772406	24842823	ENSMUSG00000019989
10	gene	20398004	20725078	ENSMUSG00000019990
10	gene	20347770	20361304	ENSMUSG00000019992
10	gene	20148471	20281590	ENSMUSG00000019996
10	gene	24595442	24598683	ENSMUSG00000019997
10	gene	24149302	24190222	ENSMUSG00000019998
10	gene	24223517	24302790	ENSMUSG00000020000
10	gene	19853900	19907689	ENSMUSG00000020003
10	gene	19712570	19760053	ENSMUSG00000020007
10	gene	19591949	19610229	ENSMUSG00000020009
10	gene	23851462	23869843	ENSMUSG00000020010
10	gene	92775619	93081618	ENSMUSG00000020014
10	gene	93160875	93267071	ENSMUSG00000020015
10	gene	93488768	93519304	ENSMUSG00000020017
10	gene	93583029	93589706	ENSMUSG00000020018
10	gene	93640681	93747207	ENSMUSG00000020019
10	gene	93831555	93858088	ENSMUSG00000020020
10	gene	94036001	94145339	ENSMUSG00000020021
10	gene	94198720	94221443	ENSMUSG00000020022
10	gene	94311949	94590956	ENSMUSG00000020023
10	gene	94688654	94790853	ENSMUSG00000020024
10	gene	95385362	95417180	ENSMUSG00000020027
10	gene	95547007	95564146	ENSMUSG00000020029
10	gene	84370905	84440597	ENSMUSG00000020032
10	gene	84488293	84497435	ENSMUSG00000020033
10	gene	84576626	84614359	ENSMUSG00000020034
10	gene	84756062	84906538	ENSMUSG00000020037
10	gene	85131700	85185064	ENSMUSG00000020038
10	gene	85386814	85660292	ENSMUSG00000020042
10	gene	86300372	86349506	ENSMUSG00000020044
10	gene	86690209	86705509	ENSMUSG00000020048
10	gene	87521795	87584136	ENSMUSG00000020051
10	gene	87490819	87493660	ENSMUSG00000020052
10	gene	87858265	87937042	ENSMUSG00000020053
10	gene	88201093	88246158	ENSMUSG00000020056
10	gene	88322804	88379080	ENSMUSG00000020057
10	gene	88459569	88473236	ENSMUSG00000020059
10	gene	88518279	88605152	ENSMUSG00000020061
10	gene	88885992	88929515	ENSMUSG00000020062
10	gene	63319005	63381704	ENSMUSG00000020063
10	gene	63243810	63317878	ENSMUSG00000020064
10	gene	63115795	63203952	ENSMUSG00000020067
10	gene	63014664	63024217	ENSMUSG00000020069
10	gene	62980223	63017210	ENSMUSG00000020070
10	gene	63024315	63058813	ENSMUSG00000020072
10	gene	62743928	62792286	ENSMUSG00000020074
10	gene	62580251	62602281	ENSMUSG00000020075
10	gene	62615895	62651218	ENSMUSG00000020076
10	gene	62493833	62527451	ENSMUSG00000020077
10	gene	62455235	62486805	ENSMUSG00000020078
10	gene	62429209	62449738	ENSMUSG00000020079
10	gene	62383137	62422491	ENSMUSG00000020080
10	gene	62252438	62265990	ENSMUSG00000020081
10	gene	62107655	62143920	ENSMUSG00000020083
10	gene	61715263	61739260	ENSMUSG00000020085
10	gene	61738665	61784147	ENSMUSG00000020086
10	gene	61695514	61702773	ENSMUSG00000020087
10	gene	61680299	61693297	ENSMUSG00000020088
10	gene	61648552	61674168	ENSMUSG00000020089
10	gene	61595492	61628565	ENSMUSG00000020090
10	gene	61428491	61452661	ENSMUSG00000020091
10	gene	61319656	61383530	ENSMUSG00000020092
10	gene	61171954	61188841	ENSMUSG00000020096
10	gene	61098642	61147703	ENSMUSG00000020097
10	gene	61089331	61094324	ENSMUSG00000020098
10	gene	60762593	60831581	ENSMUSG00000020099
10	gene	60712072	60752794	ENSMUSG00000020100
10	gene	60346851	60372684	ENSMUSG00000020101
10	gene	125219270	125389465	ENSMUSG00000020102
10	gene	125966168	126015359	ENSMUSG00000020105
10	gene	59987409	60003135	ENSMUSG00000020107
10	gene	59949669	59951834	ENSMUSG00000020108
10	gene	59879556	59899302	ENSMUSG00000020109
10	gene	59702477	59864132	ENSMUSG00000020111
10	gene	119199255	119240055	ENSMUSG00000020114
10	gene	121546455	121586787	ENSMUSG00000020115
11	gene	17203198	17211568	ENSMUSG00000020116
11	gene	16971206	17052381	ENSMUSG00000020120
10	gene	121780991	122047315	ENSMUSG00000020121
11	gene	16752203	16918158	ENSMUSG00000020122
10	gene	122448499	122453452	ENSMUSG00000020123
10	gene	123105006	123196995	ENSMUSG00000020124
10	gene	79886247	79888215	ENSMUSG00000020125
11	gene	21239281	21321136	ENSMUSG00000020128
10	gene	115197872	115251467	ENSMUSG00000020130
10	gene	80321283	80329498	ENSMUSG00000020131
10	gene	115287084	115315594	ENSMUSG00000020132
10	gene	80318254	80320537	ENSMUSG00000020133
11	gene	21091291	21150323	ENSMUSG00000020134
10	gene	80295977	80318263	ENSMUSG00000020135
10	gene	115368404	115384443	ENSMUSG00000020137
10	gene	115450311	115587780	ENSMUSG00000020140
11	gene	20302180	20332713	ENSMUSG00000020142
11	gene	34226815	34783892	ENSMUSG00000020143
11	gene	20201432	20226856	ENSMUSG00000020149
10	gene	80258151	80261012	ENSMUSG00000020150
10	gene	116018213	116274932	ENSMUSG00000020151
11	gene	20062304	20112913	ENSMUSG00000020152
10	gene	80249121	80256794	ENSMUSG00000020153
10	gene	116275523	116389535	ENSMUSG00000020154
11	gene	33963013	33973641	ENSMUSG00000020155
10	gene	80226434	80243903	ENSMUSG00000020156
11	gene	33550781	33578959	ENSMUSG00000020159
11	gene	18879817	19018985	ENSMUSG00000020160
10	gene	80402997	80406830	ENSMUSG00000020163
10	gene	116418052	116421237	ENSMUSG00000020164
10	gene	116485161	116581511	ENSMUSG00000020166
10	gene	80409514	80433647	ENSMUSG00000020167
7	gene	86459921	86469557	ENSMUSG00000020168
10	gene	116986314	117025040	ENSMUSG00000020169
10	gene	117069427	117148534	ENSMUSG00000020170
10	gene	117215221	117224507	ENSMUSG00000020171
11	gene	12236608	12464960	ENSMUSG00000020173
10	gene	75037058	75054748	ENSMUSG00000020175
11	gene	11930508	12038683	ENSMUSG00000020176
10	gene	117232237	117238703	ENSMUSG00000020177
10	gene	75316877	75334784	ENSMUSG00000020178
10	gene	75517551	75537381	ENSMUSG00000020180
10	gene	109681259	110456204	ENSMUSG00000020181
11	gene	11814101	11898144	ENSMUSG00000020182
10	gene	117629500	117687352	ENSMUSG00000020183
10	gene	117688875	117710758	ENSMUSG00000020184
10	gene	110745439	110787384	ENSMUSG00000020185
10	gene	110919789	110939622	ENSMUSG00000020186
10	gene	111164752	111297249	ENSMUSG00000020189
10	gene	80665327	80678112	ENSMUSG00000020190
11	gene	11462094	11515192	ENSMUSG00000020191
11	gene	11279626	11462408	ENSMUSG00000020193
10	gene	75646112	75764341	ENSMUSG00000020196
10	gene	80706956	80742264	ENSMUSG00000020198
10	gene	111506286	111508645	ENSMUSG00000020205
10	gene	80798198	80804924	ENSMUSG00000020211
10	gene	118141811	118168997	ENSMUSG00000020212
10	gene	112060189	112078510	ENSMUSG00000020213
10	gene	112083354	112108098	ENSMUSG00000020214
10	gene	80808496	80813498	ENSMUSG00000020216
10	gene	121033960	121100650	ENSMUSG00000020218
10	gene	80899450	80900969	ENSMUSG00000020219
4	gene	144972622	145195005	ENSMUSG00000020220
10	gene	120227070	120232582	ENSMUSG00000020224
10	gene	120201590	120224917	ENSMUSG00000020225
10	gene	76057494	76110961	ENSMUSG00000020226
10	gene	120141648	120202130	ENSMUSG00000020227
10	gene	120083608	120112987	ENSMUSG00000020228
10	gene	76147451	76189265	ENSMUSG00000020229
10	gene	76207222	76237865	ENSMUSG00000020230
10	gene	76259429	76345291	ENSMUSG00000020231
10	gene	81346048	81350480	ENSMUSG00000020232
10	gene	81363067	81365816	ENSMUSG00000020234
10	gene	81366222	81378516	ENSMUSG00000020235
10	gene	81486249	81496392	ENSMUSG00000020238
10	gene	76595762	76623630	ENSMUSG00000020241
10	gene	82696160	82742428	ENSMUSG00000020246
10	gene	82748701	82764144	ENSMUSG00000020248
10	gene	82833951	82897712	ENSMUSG00000020250
10	gene	82650433	82690650	ENSMUSG00000020251
9	gene	106194947	106199746	ENSMUSG00000020253
10	gene	83360221	83488505	ENSMUSG00000020255
10	gene	83487450	83534140	ENSMUSG00000020256
9	gene	106170928	106191139	ENSMUSG00000020257
9	gene	106152857	106158138	ENSMUSG00000020258
10	gene	77259218	77269575	ENSMUSG00000020260
11	gene	55204350	55236330	ENSMUSG00000020261
10	gene	77290726	77418270	ENSMUSG00000020262
10	gene	83600033	83648738	ENSMUSG00000020263
11	gene	55158470	55185077	ENSMUSG00000020264
10	gene	77606097	77618331	ENSMUSG00000020265
11	gene	54866383	54870501	ENSMUSG00000020267
11	gene	54826866	54860916	ENSMUSG00000020268
11	gene	32818529	32824605	ENSMUSG00000020270
11	gene	32642724	32746816	ENSMUSG00000020271
11	gene	32533305	32624587	ENSMUSG00000020272
11	gene	23862646	23895253	ENSMUSG00000020273
11	gene	23736847	23770970	ENSMUSG00000020275
10	gene	77986947	78010083	ENSMUSG00000020277
11	gene	32187541	32200279	ENSMUSG00000020279
11	gene	23665674	23732876	ENSMUSG00000020280
11	gene	32209585	32222300	ENSMUSG00000020282
11	gene	23646479	23665959	ENSMUSG00000020283
10	gene	77978524	77986905	ENSMUSG00000020284
11	gene	23516203	23521155	ENSMUSG00000020286
11	gene	32226505	32232700	ENSMUSG00000020287
11	gene	23487882	23498030	ENSMUSG00000020288
11	gene	32225628	32267707	ENSMUSG00000020289
11	gene	23256041	23298249	ENSMUSG00000020290
11	gene	32300069	32300873	ENSMUSG00000020295
11	gene	32000463	32059202	ENSMUSG00000020297
11	gene	31965592	31979651	ENSMUSG00000020299
11	gene	31872211	31935634	ENSMUSG00000020300
11	gene	31357307	31370074	ENSMUSG00000020303
11	gene	30885416	31102704	ENSMUSG00000020305
10	gene	79682195	79688398	ENSMUSG00000020307
10	gene	79669369	79676127	ENSMUSG00000020308
11	gene	30976707	30986350	ENSMUSG00000020309
10	gene	79664559	79668537	ENSMUSG00000020310
11	gene	30930774	30954335	ENSMUSG00000020311
10	gene	79618051	79637918	ENSMUSG00000020312
11	gene	30099395	30268175	ENSMUSG00000020315
10	gene	79576379	79587331	ENSMUSG00000020317
11	gene	21572235	21898989	ENSMUSG00000020319
11	gene	21556692	21572367	ENSMUSG00000020321
10	gene	79781474	79790961	ENSMUSG00000020323
10	gene	79777272	79782630	ENSMUSG00000020325
11	gene	40748552	40755311	ENSMUSG00000020326
10	gene	79755076	79758596	ENSMUSG00000020327
11	gene	40733667	40740046	ENSMUSG00000020328
10	gene	79736123	79746581	ENSMUSG00000020329
11	gene	40701395	40733422	ENSMUSG00000020330
10	gene	79716634	79736108	ENSMUSG00000020331
11	gene	54370652	54426790	ENSMUSG00000020332
11	gene	54303798	54364756	ENSMUSG00000020333
11	gene	53983123	54028090	ENSMUSG00000020334
11	gene	50921823	50931633	ENSMUSG00000020335
11	gene	46193850	46312859	ENSMUSG00000020340
11	gene	49244191	49263030	ENSMUSG00000020346
11	gene	52098681	52127778	ENSMUSG00000020349
11	gene	46896253	47988969	ENSMUSG00000020354
11	gene	49609263	49652739	ENSMUSG00000020357
11	gene	51600100	51606847	ENSMUSG00000020358
11	gene	51584757	51604489	ENSMUSG00000020359
11	gene	53259814	53300457	ENSMUSG00000020361
11	gene	49671503	49712723	ENSMUSG00000020362
11	gene	49794178	49838613	ENSMUSG00000020363
11	gene	51059257	51072799	ENSMUSG00000020364
11	gene	49846751	49886421	ENSMUSG00000020366
11	gene	50293961	50325673	ENSMUSG00000020368
11	gene	48800332	48806434	ENSMUSG00000020372
11	gene	49901835	49980994	ENSMUSG00000020374
11	gene	50389286	50431125	ENSMUSG00000020375
11	gene	50025346	50125719	ENSMUSG00000020376
11	gene	50236461	50238616	ENSMUSG00000020377
11	gene	53649519	53707319	ENSMUSG00000020380
11	gene	50174444	50200115	ENSMUSG00000020381
11	gene	53631324	53634702	ENSMUSG00000020383
11	gene	51261730	51281766	ENSMUSG00000020385
11	gene	51763687	51791925	ENSMUSG00000020386
11	gene	51813455	51857653	ENSMUSG00000020387
11	gene	54054928	54069014	ENSMUSG00000020388
11	gene	52004221	52089784	ENSMUSG00000020389
11	gene	51985497	52000762	ENSMUSG00000020390
11	gene	51967661	51977334	ENSMUSG00000020392
11	gene	5191552	5261558	ENSMUSG00000020393
11	gene	46325150	46389515	ENSMUSG00000020395
11	gene	4938754	4948064	ENSMUSG00000020396
11	gene	46436925	46442721	ENSMUSG00000020397
11	gene	46454935	46481255	ENSMUSG00000020399
11	gene	54910785	54962917	ENSMUSG00000020400
11	gene	46396559	46407982	ENSMUSG00000020401
11	gene	52360860	52389397	ENSMUSG00000020402
11	gene	43596049	43601540	ENSMUSG00000020405
11	gene	9118103	9136170	ENSMUSG00000020407
11	gene	43433744	43447981	ENSMUSG00000020409
11	gene	46148155	46166508	ENSMUSG00000020411
11	gene	4637747	4685699	ENSMUSG00000020412
11	gene	8993137	9011191	ENSMUSG00000020413
11	gene	43420250	43426251	ENSMUSG00000020415
11	gene	4345814	4441105	ENSMUSG00000020419
7	gene	27857527	27880825	ENSMUSG00000020420
11	gene	8431652	8664681	ENSMUSG00000020422
1	gene	134075170	134079120	ENSMUSG00000020423
11	gene	4218225	4222409	ENSMUSG00000020424
11	gene	7206086	7213923	ENSMUSG00000020427
11	gene	42306437	42321072	ENSMUSG00000020428
11	gene	7197782	7202546	ENSMUSG00000020429
11	gene	3963975	3980004	ENSMUSG00000020430
11	gene	7063489	7178506	ENSMUSG00000020431
11	gene	3917192	3932159	ENSMUSG00000020432
11	gene	3886088	3895098	ENSMUSG00000020434
11	gene	3703731	3863903	ENSMUSG00000020435
11	gene	41910203	42000857	ENSMUSG00000020436
11	gene	6506548	6520965	ENSMUSG00000020437
11	gene	3517523	3540612	ENSMUSG00000020439
6	gene	28423560	28426602	ENSMUSG00000020440
11	gene	59208321	59210738	ENSMUSG00000020441
11	gene	59183875	59192212	ENSMUSG00000020444
11	gene	6211013	6230143	ENSMUSG00000020447
11	gene	3415982	3452363	ENSMUSG00000020448
11	gene	3344256	3409189	ENSMUSG00000020451
11	gene	3288874	3309083	ENSMUSG00000020453
11	gene	3202392	3244588	ENSMUSG00000020454
11	gene	58978093	58991458	ENSMUSG00000020455
11	gene	6291633	6356642	ENSMUSG00000020456
11	gene	3187360	3266415	ENSMUSG00000020457
11	gene	29692947	29744331	ENSMUSG00000020458
11	gene	29526408	29545279	ENSMUSG00000020459
11	gene	29545846	29548109	ENSMUSG00000020460
11	gene	29547950	29578367	ENSMUSG00000020461
11	gene	29221532	29247409	ENSMUSG00000020462
11	gene	29172890	29220797	ENSMUSG00000020463
11	gene	29130744	29161828	ENSMUSG00000020464
11	gene	28853204	28926743	ENSMUSG00000020467
11	gene	5896637	5898782	ENSMUSG00000020469
11	gene	5872180	5878292	ENSMUSG00000020471
11	gene	59485520	59526751	ENSMUSG00000020472
11	gene	5861947	5872088	ENSMUSG00000020473
11	gene	5827860	5838016	ENSMUSG00000020474
11	gene	5801640	5803733	ENSMUSG00000020475
11	gene	5788488	5800962	ENSMUSG00000020476
11	gene	5703983	5715680	ENSMUSG00000020477
11	gene	5569684	5689337	ENSMUSG00000020481
11	gene	5528887	5542187	ENSMUSG00000020482
11	gene	87979525	87987533	ENSMUSG00000020483
11	gene	5520659	5525893	ENSMUSG00000020484
11	gene	87737552	87743623	ENSMUSG00000020485
11	gene	87566653	87590539	ENSMUSG00000020486
11	gene	58917908	58927158	ENSMUSG00000020490
11	gene	58867216	58883288	ENSMUSG00000020491
11	gene	87109234	87124635	ENSMUSG00000020492
11	gene	87089153	87108708	ENSMUSG00000020493
11	gene	87077732	87086774	ENSMUSG00000020495
11	gene	58932288	58938916	ENSMUSG00000020496
11	gene	86544991	86567360	ENSMUSG00000020513
11	gene	58171661	58179565	ENSMUSG00000020514
11	gene	58104153	58118594	ENSMUSG00000020515
11	gene	86498871	86544805	ENSMUSG00000020516
11	gene	57801637	57810217	ENSMUSG00000020519
11	gene	57645442	57787514	ENSMUSG00000020520
11	gene	86484657	86499025	ENSMUSG00000020521
11	gene	57518664	57533815	ENSMUSG00000020522
11	gene	57482993	57518617	ENSMUSG00000020523
11	gene	57011387	57330244	ENSMUSG00000020524
11	gene	85311244	85347066	ENSMUSG00000020525
11	gene	84910950	84916366	ENSMUSG00000020526
11	gene	84880148	84911226	ENSMUSG00000020527
11	gene	61729650	61762088	ENSMUSG00000020528
11	gene	84832361	84870817	ENSMUSG00000020530
11	gene	84129672	84401651	ENSMUSG00000020532
11	gene	60788104	60811718	ENSMUSG00000020534
11	gene	60699723	60714186	ENSMUSG00000020536
11	gene	60454591	60468754	ENSMUSG00000020537
11	gene	60199089	60222581	ENSMUSG00000020538
11	gene	90643465	90688366	ENSMUSG00000020541
11	gene	65176561	65269989	ENSMUSG00000020542
