target_id	ens_gene	ext_gene	qval	b	CE1A	CE1B	CE1C	CE2A	CE2B	CE2C	CE3A	CE3B	CE3C	Cluster name	Heatmap position	Trend	
ENSMUST00000169851.7	ENSMUSG00000032479	Map4	1.79E-14	2.41254254882572	0.748466924927563	1.04377221388508	6.67815817675594	0.601811143768789	0.945223632450858	8.31048120218273	0.354804584811277	0.556593427962916	4.47345563033473	Cluster 2	2	Up slowly by D6	
ENSMUST00000172299.1	ENSMUSG00000047496	Rnf152	1.91E-14	1.64017547836301	1.50808239427592	2.05038860915389	9.27345450852965	1.4616135554765	1.91506526231823	10.1637668216357	2.63230207184796	2.15557395174622	9.07554985703243	Cluster 2	2	Up slowly by D6	
ENSMUST00000153060.7	ENSMUSG00000057455	Rit2	3.60E-14	4.40522619203627	0.082314143690618	0.18696479339116	9.58161401104466	0.131119085412622	0.409627144134452	14.2401496945979	0.073713869563888	0.297402622935887	5.3098155886269	Cluster 2	2	Up slowly by D6	
ENSMUST00000110969.4	ENSMUSG00000079157	Fam155a	8.95E-14	2.66075730468965	0.713852048215893	0.876857992507526	6.59930837990747	0.266965309611705	0.70840337375442	8.3280824659425	0.505692009049028	0.974830807297489	5.79540767774517	Cluster 2	2	Up slowly by D6	
ENSMUST00000031446.6	ENSMUSG00000070498	Tmem132b	2.00E-13	2.41784511553727	0.207401706471483	0.399980946413707	2.32922973143838	0.229746764901208	0.304071292721777	2.04280515201095	0.216008575396707	0.137020811377614	3.39529895200817	Cluster 2	2	Up slowly by D6	
ENSMUST00000162572.7	ENSMUSG00000043020	Wdr63	2.73E-13	5.22008910300568	0	0.565808356407142	29.8497782910574	0.365382609516628	0.456944860493387	28.1358991083792	0.331281642136347	0.619221024736089	47.7799861373409	Cluster 2	2	Up slowly by D6	
ENSMUST00000060369.3	ENSMUSG00000046178	Nxph1	3.93E-13	3.30705758365481	0.111952864320407	0.307171766640411	5.13082455905118	0.266656805286892	0.43188109761772	7.15946072092413	0.099488197657863	0.222435269590098	2.16686092886115	Cluster 2	2	Up slowly by D6	
ENSMUST00000148720.7	ENSMUSG00000036923	Stox1	6.65E-13	2.70792162354748	0.943127279094786	0.741206023302729	10.3450125023331	0.897522032574723	1.06554561943407	10.4077478269621	0.819243761207017	1.76559240449565	26.1723712195073	Cluster 2	2	Up slowly by D6	
ENSMUST00000079597.6	ENSMUSG00000064225	Paqr9	1.23E-12	2.79256326744347	0.043911748872728	0.147682348904185	1.05005521963549	0.091089065179233	0.135637597633355	1.42652278914269	0.062691711303726	0.219143382880887	0.884360042195319	Cluster 2	2	Up slowly by D6	
ENSMUST00000140834.1	ENSMUSG00000042581	Thsd7b	1.47E-12	3.13822523350332	0.277558740720803	0.32660582217304	5.91230725431537	0.283450212769146	0.385863310569183	6.57486160546139	0.105817304217205	0.165664975082502	3.31104829233503	Cluster 2	2	Up slowly by D6	
ENSMUST00000047275.7	ENSMUSG00000040605	Bace2	2.24E-12	1.5225979599998	1.75736486030668	2.97712251498479	8.41348039890154	1.44833440452415	2.35156554462543	10.066420298299	2.12947584798547	2.28874288634029	6.63433391204366	Cluster 2	2	Up slowly by D6	
ENSMUST00000092089.5	ENSMUSG00000074651	Mcidas	2.25E-12	3.47075415464479	0.160400078092417	0.156702242432385	5.85903559577039	0.194396854145363	0.243565197535716	4.93442128604555	0.123752432000795	0.213110847018753	5.79139821962535	Cluster 2	2	Up slowly by D6	
ENSMUST00000167824.2	ENSMUSG00000021700	Rab3c	5.73E-12	2.80792794624482	0.527457330187227	0.97703351910203	10.0744215978242	0.597229575011028	1.13787562191696	11.6169047387782	0.406276162199102	0.347214024209872	5.41772363994113	Cluster 2	2	Up slowly by D6	
ENSMUST00000107745.7	ENSMUSG00000033981	Gria2	7.73E-12	1.77526475557084	2.40646235189515	3.5004038915387	21.659200477743	2.93978263177906	3.26509781582936	18.9403490493993	3.61061242236158	4.65322125670795	13.8408913312222	Cluster 2	2	Up slowly by D6	
ENSMUST00000022304.9	ENSMUSG00000021779	Thrb	9.62E-12	1.89565554092073	2.20132440678477	2.76069014643981	11.3862522837072	1.50520321026712	2.31098159158607	11.4465795588403	2.61964584375751	3.8950230276627	21.1781027891525	Cluster 2	2	Up slowly by D6	
ENSMUST00000113457.8	ENSMUSG00000079465	Col4a3	1.57E-11	2.14415210729087	0.295334037063692	0.736881250618652	1.57058635644459	0.188140032731667	0.50584389689299	1.32352914358743	0.198653407773958	0.470615261960162	3.65171037944611	Cluster 2	2	Up slowly by D6	
ENSMUST00000206495.1	ENSMUSG00000052889	Prkcb	2.26E-11	2.23860531832342	5.93290068516625	5.12345385372226	54.6775562374447	3.57886954505027	6.36682528544922	65.377122367651	9.45902450136377	10.66673249808	52.2345049442704	Cluster 2	2	Up slowly by D6	
ENSMUST00000025875.4	ENSMUSG00000024935	Slc1a1	2.47E-11	2.53278063515168	0.14329051938743	0.618885624317709	4.14088599544177	0.361613882737605	0.563238667806676	4.7981320220687	0.348721128386735	0.573515123736268	2.09773393375795	Cluster 2	2	Up slowly by D6	
ENSMUST00000102802.9	ENSMUSG00000052013	Btla	2.83E-11	2.82422557441551	0.233429550970292	0.465108761896916	3.39780758714444	0.104098191993103	0.430695513485067	4.56374597316423	0.361735760981221	0.640500284346235	3.27194438447042	Cluster 2	2	Up slowly by D6	
ENSMUST00000039697.13	ENSMUSG00000033676	Gabrb3	4.68E-11	1.72275226087362	1.57908944922949	3.3984131759053	13.0323499483644	2.06209354302152	2.96371232220234	15.610463513263	3.55574826024704	2.94110810279268	10.7807219150965	Cluster 2	2	Up slowly by D6	
ENSMUST00000032272.12	ENSMUSG00000030168	Adipor2	5.03E-11	1.15533892505179	11.0742126694133	18.0062235270743	40.5287265708701	12.9121935329748	17.0377618767976	47.8074499874222	15.5321083258758	19.8623377839721	39.4992840186386	Cluster 2	2	Up slowly by D6	
ENSMUST00000066708.6	ENSMUSG00000029307	Dmp1	5.81E-11	3.27474149085518	0.192004231293951	1.06437401480119	7.79970514817948	0.374588442002419	1.29115588317876	9.05476756483653	0.811199464392299	2.43571409154518	17.7842037634215	Cluster 2	2	Up slowly by D6	
ENSMUST00000019290.2	ENSMUSG00000019146	Cacng2	6.37E-11	3.28589243781128	0.034698529224506	0.154299174508739	2.10150041546214	0.127552187766379	0.103221111246601	2.49603160791803	0.038847738774984	0.085285414859086	0.855681577454303	Cluster 2	2	Up slowly by D6	
ENSMUST00000222464.1	ENSMUSG00000021319	Sfrp4	9.35E-11	2.32394840033426	0.21454035685728	0.468724815197202	3.39556505220431	0.46403931784436	0.521420083825321	3.10641626553514	0.221873905111988	1.07129829905482	2.54798102906904	Cluster 2	2	Up slowly by D6	
ENSMUST00000209208.1	ENSMUSG00000110332	Gm19935	3.52E-10	4.82215475190085	0.276612962134232	1.04045298265196	19.1514653377393	0	1.53502002039482	21.9074664886858	0.304723089160986	0.826351228501488	14.4472937911806	Cluster 2	2	Up slowly by D6	
ENSMUST00000019734.10	ENSMUSG00000019590	Cyb561	3.77E-10	2.41483652505819	0.192258411151561	0.778029065996852	3.04553586706966	0.249676738970081	0.711268537003641	4.75994263794616	0.310321570054681	0.790685270837768	1.71295773071955	Cluster 2	2	Up slowly by D6	
ENSMUST00000133533.7	ENSMUSG00000029026	Trp73	3.77E-10	3.27222910922667	0.117780427220903	0.170195410987238	2.44873375830289	0.02330442475259	0.099186140455258	2.02142537363775	0.12983216708905	0.196899112657365	1.84445895458829	Cluster 2	2	Up slowly by D6	
ENSMUST00000029551.2	ENSMUSG00000118506	1700094D03Rik	5.10E-10	2.44245677517986	0.23687531360873	0.629437190609737	7.05983296619837	0.953902109166248	0.765919705810757	5.66369349107899	0.653818805628325	0.840528406115603	6.36334391400356	Cluster 2	2	Up slowly by D6	
ENSMUST00000106992.9	ENSMUSG00000018411	Mapt	5.88E-10	3.06826254717829	2.37709680864193	4.10447552203332	54.4168473238869	2.19049061329927	4.01313319509945	69.127753169462	1.44002147449738	1.33595444547538	21.4267839717456	Cluster 2	2	Up slowly by D6	
ENSMUST00000023006.6	ENSMUSG00000022375	Lrrc6	6.10E-10	3.74387873732889	0.023462675228508	0.091142556884977	3.57655416563852	0.167943327878939	0.174522493855542	3.36754047243997	0.10469053617658	0.225011803328145	4.98843087975019	Cluster 2	2	Up slowly by D6	
ENSMUST00000028905.9	ENSMUSG00000027419	Pcsk2	6.61E-10	3.61226239718961	0.133998266856556	0.434453639009698	4.36945705134228	0.164172593283515	0.362991616855345	6.02875610311937	0.043555107775236	0.108035585013238	2.35132081725665	Cluster 2	2	Up slowly by D6	
ENSMUST00000205214.2	ENSMUSG00000030235	Slco1c1	8.50E-10	4.21321207967741	0.620467541297505	1.5928587462099	24.1718412049134	0.246908085526917	1.5430751279343	31.0832285438107	0.452589155562344	3.78883853656992	33.1460380259618	Cluster 2	2	Up slowly by D6	
ENSMUST00000022610.14	ENSMUSG00000022032	Scara5	9.79E-10	1.5059583255278	17.7160914117481	20.1208320794712	61.2713384126115	17.424488420688	14.5304492522583	83.5171069203673	17.3137821123839	29.2934684287598	103.11763897272	Cluster 2	2	Up slowly by D6	
ENSMUST00000028938.6	ENSMUSG00000027447	Cst3	1.11E-09	1.12036110554567	1018.70488550868	1069.21663504683	3061.66395729849	1155.99837282476	1269.62499479104	4257.66945075772	881.787080682073	1372.55568135323	2562.84676891609	Cluster 2	2	Up slowly by D6	
ENSMUST00000041761.6	ENSMUSG00000039405	Prss23	1.11E-09	1.32803508161962	6.83482684453848	25.9143916599006	21.0018100517509	5.11555989866334	20.9171284831399	22.7863928781521	7.92811696110508	26.64118882415	24.1797844086738	Cluster 2	2	Up slowly by D6	
ENSMUST00000168630.3	ENSMUSG00000063626	Unc5d	1.66E-09	1.68469552096812	0.439140906246268	0.618748867613	2.82850969665367	0.518840341329006	0.784029755499431	3.26767626036856	0.659713829841875	0.566448564736704	2.76061913413582	Cluster 2	2	Up slowly by D6	
ENSMUST00000028233.6	ENSMUSG00000026874	Hc	2.18E-09	2.45786420365724	0.129538860997387	0.292491494408367	2.67554326092827	0.218944417113759	0.421477595583074	2.13345534754968	0.453127544079074	0.540016087230095	4.07657029623077	Cluster 2	2	Up slowly by D6	
ENSMUST00000026886.7	ENSMUSG00000025780	Itih5	4.31E-09	2.34869409712959	1.2436997753202	2.87995728865443	15.4178799388322	1.32478715873272	2.74619068673214	26.0236650219489	1.38324279441858	1.74894187036298	7.0316206058743	Cluster 2	2	Up slowly by D6	
ENSMUST00000000109.10	ENSMUSG00000055022	Cntn1	5.57E-09	2.41790127891702	1.80257311273794	4.0383137505884	32.4944757175535	2.81161193102498	3.24693720155458	38.0460116744766	5.96348023829823	7.20839313010604	37.2405473736514	Cluster 2	2	Up slowly by D6	
ENSMUST00000024988.14	ENSMUSG00000024164	C3	6.42E-09	3.5093899609058	0.063397644867141	0.244744607096969	2.3915649976431	0.021498306679132	0.232767196737715	1.81418673160622	0.060152201728815	0.045881766084581	1.0484257384293	Cluster 2	2	Up slowly by D6	
ENSMUST00000027377.8	ENSMUSG00000026185	Igfbp5	7.82E-09	0.964908776390971	47.1592338110991	62.9180591812176	120.037732265021	51.1291960968338	54.2709008949301	133.066365077132	55.2835191820696	83.2036664910579	161.912698919599	Cluster 2	2	Up slowly by D6	
ENSMUST00000080333.7	ENSMUSG00000057816	Cfap299	8.06E-09	4.39392828336296	0.194094255841654	0.322000278838111	15.2081462577067	0	0.312149019107496	12.4599781413424	0.457305797719896	0.50253884935467	11.4387927578618	Cluster 2	2	Up slowly by D6	
ENSMUST00000222185.1	ENSMUSG00000041992	Rapgef5	1.16E-08	1.44846038327187	1.8116348241103	2.31967465500534	8.21215904182338	1.38162610154323	1.8493381693487	8.65327458892313	1.96501583621271	1.84448110538335	5.76340917699481	Cluster 2	2	Up slowly by D6	
ENSMUST00000023134.4	ENSMUSG00000022491	Glycam1	1.43E-08	3.70494151770588	0.194405582220736	0.759402911633856	25.2057799839255	0.47617401087519	0.386272749789901	25.0530982139566	0.834578078655766	1.39917490958342	13.7187479020825	Cluster 2	2	Up slowly by D6	
ENSMUST00000058633.8	ENSMUSG00000050875	Minar2	1.57E-08	2.10985061316777	1.19396156579361	1.83523117223374	14.2363593115036	1.72285746645536	3.95277303125349	20.4554199181731	2.01802230993773	3.60673456851872	8.88669722788775	Cluster 2	2	Up slowly by D6	
ENSMUST00000170947.2	ENSMUSG00000032057	4833427G06Rik	1.79E-08	1.5904934248831	7.91416082482466	9.60151976824655	33.4864772870252	6.7266503463741	7.46828274905888	27.308900347781	3.88993678105896	8.32901776000341	30.0263891068399	Cluster 2	2	Up slowly by D6	
ENSMUST00000028080.11	ENSMUSG00000053702	Nebl	1.79E-08	1.33309240706219	1.88002027803561	2.28976609486215	6.40783287960515	1.79369379642474	2.3515590276114	6.51776818302368	2.35839257222026	2.97611135350564	11.1998955257441	Cluster 2	2	Up slowly by D6	
ENSMUST00000110516.2	ENSMUSG00000021301	Hecw1	2.09E-08	1.6987909841977	0.415327997221169	0.503996853236136	2.47692343595163	0.349427438466414	0.363899284602103	2.57688139255089	0.405363055182495	0.484780914492495	1.63782781685319	Cluster 2	2	Up slowly by D6	
ENSMUST00000148486.7	ENSMUSG00000003279	Dlgap1	3.17E-08	2.05045495651146	0.458526089531912	0.397641364041447	2.94588306603293	0.559630961836215	0.376368970390925	3.44458578778595	0.182332315071116	0.62296960115505	2.40973354462559	Cluster 2	2	Up slowly by D6	
ENSMUST00000088476.3	ENSMUSG00000067780	Pi15	3.40E-08	1.53784262872262	0.756498582613758	1.32731409498067	3.42739879133016	0.50927847209887	1.19520659888286	2.97688139860804	0.992675640470519	1.3430452873925	4.09919785753136	Cluster 2	2	Up slowly by D6	
ENSMUST00000057977.3	ENSMUSG00000048636	A730049H05Rik	3.68E-08	2.14892625131853	0.494021182805663	5.67452618381932	2.93549455795197	0.440281343105626	5.01993352985965	3.238405150654	0.485406476423144	2.42417245682412	1.61601978217344	Cluster 2	2	Up slowly by D6	
ENSMUST00000074694.6	ENSMUSG00000057614	Gnai1	4.15E-08	1.06571483753597	18.7974241429464	29.0649147852914	44.9235136387585	18.571985028339	24.1641225194687	54.7247281922422	19.2592124969703	39.1113620172434	72.2098629269954	Cluster 2	2	Up slowly by D6	
ENSMUST00000056102.8	ENSMUSG00000050272	Dscam	4.56E-08	3.04538768366897	0.019296695715202	0.098574637934349	1.0770080724056	0.076095984094207	0.046415744734735	1.33301516546855	0.033747235308736	0.037530545794	0.430503934147327	Cluster 2	2	Up slowly by D6	
ENSMUST00000037397.7	ENSMUSG00000040729	Cep126	4.56E-08	1.61322641292944	1.2803711525646	2.06401387103335	5.57892643349452	0.857639204305307	1.20033167865909	5.40119761568839	1.7060328560262	2.10243390819112	8.56799103464764	Cluster 2	2	Up slowly by D6	
ENSMUST00000049126.12	ENSMUSG00000036766	Dner	4.84E-08	1.0577462952855	12.0502469271277	45.5923986099723	68.3075770119763	13.365213183698	36.8184588873737	83.9317017529425	13.0521051190617	28.882462891012	66.7705947122165	Cluster 2	2	Up slowly by D6	
ENSMUST00000025110.4	ENSMUSG00000024261	Syt4	5.82E-08	3.20771868847954	0.712719317340791	1.23519291341656	14.7884440216239	0.947278466690434	1.36772762073998	19.4960471864258	0.234822984797864	0.357302759184254	9.29372302904898	Cluster 2	2	Up slowly by D6	
ENSMUST00000164465.2	ENSMUSG00000049612	Omg	6.33E-08	3.7789339361163	0.196422827698	0.10587211040721	5.51082186884755	0.052042571538493	0.121578029856412	8.21442739544893	0.038897055389351	0.182792886835524	1.28939460184766	Cluster 2	2	Up slowly by D6	
ENSMUST00000029188.7	ENSMUSG00000027656	Ccn5	6.74E-08	2.17685452192765	0.782308645399119	5.81363625519792	21.0946478169624	1.10829764467405	7.90338201024227	29.1573633215151	1.16919912830909	15.5180241330644	14.7233135413267	Cluster 2	2	Up slowly by D6	
ENSMUST00000018246.5	ENSMUSG00000018102	Hist1h2bc	7.38E-08	1.03545145975025	35.7418658931219	40.0823537310353	98.6970020116883	40.1380206880383	41.187874443234	108.247791219904	39.9050290583791	55.1350704324453	131.978763460704	Cluster 2	2	Up slowly by D6	
ENSMUST00000020706.4	ENSMUSG00000020431	Adcy1	7.39E-08	1.15326350940955	1.70863424406741	3.46607632774426	6.76361352758725	1.89617948130275	3.54115145527831	8.52586021652543	2.57975524143994	3.35030087970942	4.94333402277846	Cluster 2	2	Up slowly by D6	
ENSMUST00000020165.13	ENSMUSG00000019990	Pde7b	7.54E-08	1.63780780467225	0.712296525165787	1.41673868141455	2.79451071494865	0.650698228586152	1.36183429418633	3.67209395797918	0.825693710205828	2.53391095234979	5.56368699274903	Cluster 2	2	Up slowly by D6	
ENSMUST00000028999.11	ENSMUSG00000027499	Pkia	7.89E-08	0.945065400561666	26.0192328040144	37.1731584336806	65.6017598590435	29.2048234024639	31.6735959533386	81.1870844086078	35.7316296549895	44.5051416844188	93.5561856802687	Cluster 2	2	Up slowly by D6	
ENSMUST00000037912.11	ENSMUSG00000037926	Ssh2	8.23E-08	0.951556051330994	7.00394242774401	11.6731901963537	20.2370689505589	7.83615738525396	9.54079600205049	21.4191614902069	8.34874773385538	9.89171424874744	19.6768266253173	Cluster 2	2	Up slowly by D6	
ENSMUST00000207932.1	ENSMUSG00000039405	Prss23	9.29E-08	1.10912888843826	216.002331160337	612.244280071576	444.735554501517	197.061187200217	576.399540573229	538.124214533478	269.7464852628	890.074248780515	599.259773660468	Cluster 2	2	Up slowly by D6	
ENSMUST00000178772.2	ENSMUSG00000096140	Ankrd66	9.55E-08	3.15524360190329	0.394297206496573	0.231947586782791	5.91743628563666	0.283856880856903	0.594993736153895	5.52994935507118	0.071372393075786	0.433450363108605	4.91319946680148	Cluster 2	2	Up slowly by D6	
ENSMUST00000106830.8	ENSMUSG00000028519	Dab1	1.03E-07	1.4961150501327	1.86663966269774	2.8411369138251	8.63308690185789	1.52750192514185	3.08233661673163	9.38255069655018	3.57135853911911	3.81372975909464	12.0729014805591	Cluster 2	2	Up slowly by D6	
ENSMUST00000179269.2	ENSMUSG00000096883	Shisa8	1.13E-07	3.89398280512866	0.076526079506951	0.125954696820503	1.677018402995	0	0.137622172375138	1.55369988256514	0.022304594402967	0.110748722622349	1.22043008384919	Cluster 2	2	Up slowly by D6	
ENSMUST00000034992.7	ENSMUSG00000032420	Nt5e	1.35E-07	1.75803467646197	0.290979447840701	0.924310812330051	1.85277048183485	0.474812544421913	0.851278089781371	2.02223119817868	0.394583600214996	1.6955653688501	3.17835138766562	Cluster 2	2	Up slowly by D6	
ENSMUST00000070725.10	ENSMUSG00000020436	Gabrg2	1.49E-07	3.87506293905507	0.383142051945253	0.7505152107698	8.67632650407812	0.358764685094013	0.554831144718796	12.7486550036271	0.041037186264178	0.245373042001573	7.2012150909264	Cluster 2	2	Up slowly by D6	
ENSMUST00000016951.7	ENSMUSG00000051029	Serpinb1b	1.94E-07	2.1452257129681	0.382326638705597	0.831202827927395	4.28753085563728	0.35347113369282	0.769708779367742	4.01957673642834	0.73871561764273	0.95852857877996	4.29858276302928	Cluster 2	2	Up slowly by D6	
ENSMUST00000092426.4	ENSMUSG00000070306	Ccdc153	2.20E-07	5.8199286660321	0.27075734241164	0.113175950346033	24.3994054190791	0	0	21.9409945956155	0	0.407415560055014	14.3174246306401	Cluster 2	2	Up slowly by D6	
ENSMUST00000057944.11	ENSMUSG00000032854	Ugt8a	2.42E-07	2.60473913810285	0.214091776724186	0.413165253070272	3.74506671770093	0.2093729614909	0.579888744828792	5.10424873604234	0.155856173149726	0.715612811723548	1.06476381548653	Cluster 2	2	Up slowly by D6	
ENSMUST00000195262.5	ENSMUSG00000059146	Ntrk3	2.45E-07	1.46837712246785	3.61533923129832	9.36173121729811	12.8516934745425	2.45881325742389	5.58929077338525	14.0164177852915	2.94767148762771	4.40400062348616	12.9503930004621	Cluster 2	2	Up slowly by D6	
ENSMUST00000057866.12	ENSMUSG00000048978	Nrsn1	2.54E-07	2.78975037191675	0.131330556578613	0.403502872787889	3.62679393664665	0.313173481167631	0.223555867642205	4.82584592524921	0.21456984360594	0.209531055677028	2.75322927593479	Cluster 2	2	Up slowly by D6	
ENSMUST00000197216.2	ENSMUSG00000105867	Gm42517	3.67E-07	4.30633177958095	0	0.182004410717823	1.36133385757457	0	0.174420408551486	1.84384724047888	0.023914510953359	0.128619270290142	1.17319781545532	Cluster 2	2	Up slowly by D6	
ENSMUST00000203574.1	ENSMUSG00000107653	Gm31520	4.56E-07	2.31697102098854	0.662652182803547	1.477218947052	5.58337608476886	0.40416647621643	0.777985217203311	7.17200707459044	1.25033915482629	2.19691006821427	10.2436475813454	Cluster 2	2	Up slowly by D6	
ENSMUST00000031766.11	ENSMUSG00000029752	Asns	4.76E-07	0.98859149346185	34.6026078767006	82.4987169883342	81.1881553581242	32.4152276295874	82.749647162189	99.4875365246884	29.4172832949462	92.0414999383271	72.4329475436436	Cluster 2	2	Up slowly by D6	
ENSMUST00000061739.8	ENSMUSG00000090223	Pcp4	4.94E-07	2.28598263267081	10.3871565516993	20.5969905737334	94.0295845228353	6.7115417381451	27.547825437697	112.937363767495	20.6963959850306	43.1692475712331	149.284994467564	Cluster 2	2	Up slowly by D6	
ENSMUST00000154342.1	ENSMUSG00000035984	Nme5	5.20E-07	2.63369057640964	0.727020353776371	1.07716025623097	11.5981442937424	0.591109422248084	0.545832687907308	12.2580539197412	0.372010280182491	1.90573652364102	4.03383443502698	Cluster 2	2	Up slowly by D6	
ENSMUST00000190490.1	ENSMUSG00000047361	Gm973	5.26E-07	3.11093550814877	1.21267873315404	0.817162924810426	15.4535110845833	0.182639453296075	0.697984165883024	12.0465563104224	1.39840326670935	0.884743850707714	25.3200873682959	Cluster 2	2	Up slowly by D6	
ENSMUST00000068911.12	ENSMUSG00000055026	Gabrg3	5.50E-07	2.01357444418758	0.0813133109605	0.189034995273314	0.795022466580464	0.066835018647785	0.204664646621467	1.00941646154711	0.235300748122639	0.253190060873082	0.76486680186942	Cluster 2	2	Up slowly by D6	
ENSMUST00000089003.11	ENSMUSG00000030302	Atp2b2	5.55E-07	4.86899934418849	0	0.165901846098692	0.468179016352739	0	0.122131960171825	0.697599870992681	0	0.015360496716517	0.244843875826808	Cluster 2	2	Up slowly by D6	
ENSMUST00000176209.1	ENSMUSG00000030513	Pcsk6	6.08E-07	1.5192010221419	1.53407881786755	2.04304582120785	7.28727563804982	1.71244570812354	2.02556702817731	8.92997364149117	1.52144560360121	2.18662412113943	6.36425042735792	Cluster 2	2	Up slowly by D6	
ENSMUST00000140478.1	ENSMUSG00000070880	Gad1	7.00E-07	3.97139646602764	0.127228662525822	0.814915087263361	7.49860027485624	0.043875705564697	0.337838497669267	10.6141655436143	0.155089208516071	0.118245193842005	2.30367108125405	Cluster 2	2	Up slowly by D6	
ENSMUST00000023694.10	ENSMUSG00000022972	Cfap298	7.35E-07	1.10738678541936	14.7271578719731	16.4169951798711	39.8135132954194	10.9755512885139	15.43264302089	39.3044019743554	18.0437313654459	19.0054335215682	56.6558101450518	Cluster 2	2	Up slowly by D6	
ENSMUST00000064257.5	ENSMUSG00000052415	Tchh	8.81E-07	1.64942563192401	0.278497550500457	1.03370406910803	1.30387031655265	0.264326319362342	0.795501105241555	1.6958005069768	0.399327764696445	0.674631435381091	2.07553710267566	Cluster 2	2	Up slowly by D6	
ENSMUST00000148816.7	ENSMUSG00000050994	Adgb	9.26E-07	3.93051881314579	0.078367893044705	0.138673376716994	1.72025056694712	0	0.072200461700193	1.36280280273157	0.05626403045745	0.077352778445504	2.09838985892705	Cluster 2	2	Up slowly by D6	
ENSMUST00000029971.11	ENSMUSG00000028294	Cfap206	9.26E-07	4.8371098539663	0.162226044767065	0.249307892068054	11.6495211243381	0	0.140590539043952	8.61985402185724	0.235920195210397	0.373609608375542	10.0483117235356	Cluster 2	2	Up slowly by D6	
ENSMUST00000039431.13	ENSMUSG00000059146	Ntrk3	1.02E-06	1.51040963402101	0.991057330000824	3.4566319371778	4.95129061006932	1.24856002304315	2.97534088789883	5.37654323364576	2.15398208641261	2.87490057261578	9.96160990825211	Cluster 2	2	Up slowly by D6	
ENSMUST00000029785.3	ENSMUSG00000028139	Riiad1	1.11E-06	2.06236543600785	1.9877079719485	3.20210050668385	14.3289819029245	1.78814324037589	3.01674393337599	12.9731545631365	1.66359708833436	2.60602399465026	18.9899759804424	Cluster 2	2	Up slowly by D6	
ENSMUST00000066319.7	ENSMUSG00000010136	Pifo	1.15E-06	5.2022591000662	0.340004072637195	0.731439727137766	35.7625773520202	0	0.118042540091909	31.3077469337826	0.509689624563663	1.30699576546218	37.4878056358276	Cluster 2	2	Up slowly by D6	
ENSMUST00000098495.9	ENSMUSG00000033419	Snap91	1.20E-06	1.60987669749938	4.12494838342931	4.90479886575476	20.0164430481512	3.2065637557831	3.21566332751822	22.1626990459057	5.9915565791914	8.0966432868377	24.1309027569304	Cluster 2	2	Up slowly by D6	
ENSMUST00000041163.4	ENSMUSG00000036961	Wnt8b	1.50E-06	2.82974974159826	0.042064080109282	0.203114373856871	1.02939633017452	0.066683466125944	0.142216717727005	0.829435988184788	0.12410045165268	0.432276431514345	2.86514519919489	Cluster 2	2	Up slowly by D6	
ENSMUST00000075980.11	ENSMUSG00000020895	Tmem107	1.55E-06	1.09958092227176	24.9905867930334	27.0588741538837	96.2335663478443	28.0007361633319	38.2358036340604	94.4278503601711	28.2592916425023	36.9427247394342	66.3722841694563	Cluster 2	2	Up slowly by D6	
ENSMUST00000040312.6	ENSMUSG00000032715	Trib3	1.55E-06	1.6157744618538	5.34687600604891	7.99206134179843	30.440445377554	6.12056388649351	9.18402931601965	40.149782841969	3.95363984724731	10.1887768533168	14.720273669634	Cluster 2	2	Up slowly by D6	
ENSMUST00000031853.7	ENSMUSG00000029831	Npvf	1.58E-06	1.31639479203562	13.7096416900081	12.0184572507623	34.6381816521801	11.6479968654954	15.4457166020908	40.3676364960639	6.47272389870267	20.0799178444753	43.3339385577967	Cluster 2	2	Up slowly by D6	
ENSMUST00000105686.2	ENSMUSG00000028982	Slc25a33	1.59E-06	1.26298706223738	3.73905338358863	6.66350073378317	13.6354689296199	5.43283585852834	5.58057208745927	18.9357954859153	4.25676134149848	10.2817812323896	16.1934872109343	Cluster 2	2	Up slowly by D6	
ENSMUST00000027726.13	ENSMUSG00000026456	Cyb5r1	1.65E-06	0.965416606148633	17.8117322793093	27.0874794721026	45.0722929636757	22.9720070373214	34.3226871101102	61.9340637923584	15.7744907319612	41.135895988717	45.5785269151777	Cluster 2	2	Up slowly by D6	
ENSMUST00000047485.14	ENSMUSG00000040570	Rundc3b	1.79E-06	1.99571758351412	0.743534501156914	1.53407444150142	6.56759158873778	1.18836409128088	0.968270424330156	7.93897410280729	0.464715369015857	0.713459667118621	3.45888599022414	Cluster 2	2	Up slowly by D6	
ENSMUST00000038174.7	ENSMUSG00000039720	Got1l1	1.87E-06	3.80216654357658	0.201638744799889	0.387635425638067	3.88837036035902	0	0.320444592033802	5.53428286573231	0.117549254329079	0.368725953176669	2.60353077096057	Cluster 2	2	Up slowly by D6	
ENSMUST00000060989.8	ENSMUSG00000049313	Sorl1	2.01E-06	1.76662426510555	3.58735669052278	7.48358263149858	22.2015862390731	3.59842923304729	8.01355767294876	22.6667723931601	6.67920282233006	17.1864303504093	36.7864472125969	Cluster 2	2	Up slowly by D6	
ENSMUST00000028780.3	ENSMUSG00000027313	Chac1	2.09E-06	1.59999928198474	1.68237974393355	2.02858327025685	7.5335995457954	1.53657706245464	2.51870495557312	12.728642785088	1.45584894531844	4.06727736485305	5.32042462920252	Cluster 2	2	Up slowly by D6	
